LTE,26023706,11.5743,48.152138,
LTE,25686274,11.576432,48.150887,
LTE,25640705,11.576432,48.150887,
LTE,25686298,11.57413,48.151552,
LTE,25686310,11.576432,48.150887,
LTE,26526214,11.576432,48.150887,
LTE,25640195,11.578482,48.150094,
LTE,25640729,11.575928,48.148944,
LTE,25688089,11.579,48.149473,
LTE,38604293,11.554984,48.148563,
LTE,27241498,11.552813,48.142052,
LTE,25988872,11.560325,48.14526,
LTE,26191142,11.556575,48.148182,
LTE,26446618,11.562706,48.142694,
LTE,26446617,11.559265,48.146002,
LTE,25617423,11.563795,48.142526,
LTE,25992217,11.559177,48.150169,
LTE,25992217,11.559177,48.150169,
LTE,25952537,11.569998,48.149659,
LTE,25913370,11.571837,48.150382,
LTE,25617421,11.569758,48.150335,
LTE,25913358,11.569381,48.149822,
LTE,25952538,11.56664,48.150423,
LTE,25999897,11.564904,48.149982,
LTE,25999897,11.564904,48.149982,
LTE,25999885,11.564777,48.149864,
LTE,25728027,11.558922,48.148148,
LTE,25685019,11.555444,48.148144,
LTE,25685019,11.555444,48.148144,
LTE,26130971,11.571082,48.149192,
LTE,25913370,11.57239,48.149734,
LTE,26038029,11.572738,48.150211,
LTE,25686298,11.573144,48.150759,
LTE,25640729,11.577697,48.149837,
LTE,26130971,11.569212,48.149475,
LTE,26130971,11.568887,48.148964,
LTE,25999898,11.567835,48.147503,
LTE,34235807,11.555385,48.148132,
LTE,25644813,11.579575,48.146517,
LTE,25640730,11.579107,48.146833,
LTE,25640730,11.576191,48.148046,
LTE,25685007,11.568436,48.143023,
LTE,25686298,11.573416,48.1511,
